,ID,LONG,LAT,threshold,beta
4681,geo_1590,178.5,70.5,0.99,0.03296275062030782
4682,geo_1591,178.5,74.5,0.9,0.02512681148552057
4683,geo_1591,178.5,74.5,0.95,0.02431030246998234
4684,geo_1591,178.5,74.5,0.99,0.05225975870260547
4685,geo_1592,178.5,78.5,0.9,0.007181547989942968
4686,geo_1592,178.5,78.5,0.95,0.007025649092598131
4687,geo_1592,178.5,78.5,0.99,0.009034001165866326
4688,geo_1593,178.5,82.5,0.9,0.019271913103257834
4689,geo_1593,178.5,82.5,0.95,0.01724710890932834
4690,geo_1593,178.5,82.5,0.99,0.007764450930498219
4691,geo_1594,178.5,86.5,0.9,-0.02246705477268928
4692,geo_1594,178.5,86.5,0.95,-0.02281891885953443
4693,geo_1594,178.5,86.5,0.99,-0.01985040336807001
4694,geo_1595,178.5,90.5,0.9,-0.005812423511767787
4695,geo_1595,178.5,90.5,0.95,-0.010656242818219962
4696,geo_1595,178.5,90.5,0.99,-0.018534418830188908
4697,geo_1596,178.5,94.5,0.9,0.006049055354005828
4698,geo_1596,178.5,94.5,0.95,0.01012006291285547
4699,geo_1596,178.5,94.5,0.99,0.021252990125733354
4700,geo_1597,178.5,98.5,0.9,-0.008778480283266808
4701,geo_1597,178.5,98.5,0.95,-0.008350756659059953
4702,geo_1597,178.5,98.5,0.99,-0.01261867767395386
4703,geo_1598,178.5,102.5,0.9,-0.012751194373467447
4704,geo_1598,178.5,102.5,0.95,-0.012899828601151702
4705,geo_1598,178.5,102.5,0.99,-0.0076884389565030995
4706,geo_1599,178.5,106.5,0.9,-0.013001892917729928
4707,geo_1599,178.5,106.5,0.95,-0.009669313958381958
4708,geo_1599,178.5,106.5,0.99,0.0029471479973499724
4709,geo_1600,178.5,110.5,0.9,-0.013155801185730646
4710,geo_1600,178.5,110.5,0.95,-0.010237522010521225
4711,geo_1600,178.5,110.5,0.99,-0.014980474808507234
4712,geo_1601,178.5,114.5,0.9,-0.0035457751610984563
4713,geo_1601,178.5,114.5,0.95,-0.004784568798022845
4714,geo_1601,178.5,114.5,0.99,-0.008543643660730314
4715,geo_1602,178.5,122.5,0.9,0.01638034371222734
4716,geo_1602,178.5,122.5,0.95,0.02321824270152816
4717,geo_1602,178.5,122.5,0.99,0.05010235798924628
4718,geo_1603,178.5,118.5,0.9,0.013210875799387147
4719,geo_1603,178.5,118.5,0.95,0.01520827007027979
4720,geo_1603,178.5,118.5,0.99,0.030906740722076213
4721,geo_1604,178.5,126.5,0.9,0.01699871265789546
4722,geo_1604,178.5,126.5,0.95,0.012315682378802184
4723,geo_1604,178.5,126.5,0.99,-0.029928928102035374
4724,geo_1605,178.5,130.5,0.9,0.02558298337451455
4725,geo_1605,178.5,130.5,0.95,0.0299348297447409
4726,geo_1605,178.5,130.5,0.99,0.017116366881947023
4727,geo_1606,178.5,134.5,0.9,0.02102813055771221
4728,geo_1606,178.5,134.5,0.95,0.012873140408371123
4729,geo_1606,178.5,134.5,0.99,-0.003080953785788876
4730,geo_1607,178.5,138.5,0.9,0.013600710320037304
4731,geo_1607,178.5,138.5,0.95,0.006116908557589708
4732,geo_1607,178.5,138.5,0.99,0.11199701262527484
4733,geo_1608,178.5,146.5,0.9,0.010656240740002734
4734,geo_1608,178.5,146.5,0.95,0.005188495297128698
4735,geo_1608,178.5,146.5,0.99,-0.0013951011965992466
4736,geo_1609,178.5,142.5,0.9,0.003613655711478704
4737,geo_1609,178.5,142.5,0.95,0.008685271808955175
4738,geo_1609,178.5,142.5,0.99,0.027186507620955536
4739,geo_1610,178.5,150.5,0.9,0.0272153148571706
4740,geo_1610,178.5,150.5,0.95,0.022774980578401105
4741,geo_1610,178.5,150.5,0.99,-0.13964430528334704
4742,geo_1611,178.5,154.5,0.9,0.03293477199840374
4743,geo_1611,178.5,154.5,0.95,0.025407476404070477
4744,geo_1611,178.5,154.5,0.99,0.04901003810502638
4745,geo_1612,178.5,158.5,0.9,0.011590638458398708
4746,geo_1612,178.5,158.5,0.95,0.011191432286711435
4747,geo_1612,178.5,158.5,0.99,-0.026614036891693883
4748,geo_1613,178.5,162.5,0.9,0.025699819540587518
4749,geo_1613,178.5,162.5,0.95,0.02948381186904935
4750,geo_1613,178.5,162.5,0.99,-0.033823679849106
4751,geo_1614,178.5,166.5,0.9,0.02484898938455065
4752,geo_1614,178.5,166.5,0.95,0.02184838553812027
4753,geo_1614,178.5,166.5,0.99,0.04126587939234472
4754,geo_1615,178.5,170.5,0.9,0.027555241079397403
4755,geo_1615,178.5,170.5,0.95,0.025999673811743285
4756,geo_1615,178.5,170.5,0.99,-0.003660654603600627
4757,geo_1616,178.5,174.5,0.9,0.02717040631679373
4758,geo_1616,178.5,174.5,0.95,0.027205183321439584
4759,geo_1616,178.5,174.5,0.99,0.00212476493417435
4760,geo_1617,178.5,178.5,0.9,0.030105579533027414
4761,geo_1617,178.5,178.5,0.95,0.030273510748359166
4762,geo_1617,178.5,178.5,0.99,-0.01279960527192471
4763,geo_1618,178.5,182.5,0.9,0.04384580657283648
4764,geo_1618,178.5,182.5,0.95,0.044152468574900336
4765,geo_1618,178.5,182.5,0.99,0.018661897551569745
4766,geo_1619,178.5,186.5,0.9,0.03559248166606783
4767,geo_1619,178.5,186.5,0.95,0.03315498715745075
4768,geo_1619,178.5,186.5,0.99,0.04782005584858621
4769,geo_1620,178.5,190.5,0.9,0.028303650519057665
4770,geo_1620,178.5,190.5,0.95,0.027087841211019557
4771,geo_1620,178.5,190.5,0.99,0.0746115143216505
4772,geo_1621,178.5,194.5,0.9,0.037161539838818695
4773,geo_1621,178.5,194.5,0.95,0.03351060329301003
4774,geo_1621,178.5,194.5,0.99,0.04344630846889547
4775,geo_1622,178.5,198.5,0.9,0.028005609903914954
4776,geo_1622,178.5,198.5,0.95,0.03049126039029434
4777,geo_1622,178.5,198.5,0.99,0.060407655433369324
4778,geo_1623,178.5,202.5,0.9,0.03593701465995936
4779,geo_1623,178.5,202.5,0.95,0.02971213373037358
4780,geo_1623,178.5,202.5,0.99,0.011352416535846614
4781,geo_1624,178.5,206.5,0.9,0.042489448673006594
4782,geo_1624,178.5,206.5,0.95,0.03935129136116923
4783,geo_1624,178.5,206.5,0.99,0.03428546293955054
4784,geo_1625,178.5,210.5,0.9,0.04710743384993082
4785,geo_1625,178.5,210.5,0.95,0.045194807049316346
4786,geo_1625,178.5,210.5,0.99,0.042390624947035174
4787,geo_1626,178.5,214.5,0.9,0.05491924554383256
4788,geo_1626,178.5,214.5,0.95,0.05201073691300595
4789,geo_1626,178.5,214.5,0.99,0.05706975539064602
4790,geo_1627,178.5,218.5,0.9,0.05147385722012581
4791,geo_1627,178.5,218.5,0.95,0.05306486266611707
4792,geo_1627,178.5,218.5,0.99,0.05904795087499408
4793,geo_1628,178.5,222.5,0.9,0.05250815035883626
4794,geo_1628,178.5,222.5,0.95,0.04820591566328147
4795,geo_1628,178.5,222.5,0.99,0.04701623541662565
4796,geo_1629,178.5,226.5,0.9,0.05127405339886964
4797,geo_1629,178.5,226.5,0.95,0.05268992998509345
4798,geo_1629,178.5,226.5,0.99,0.07213448743791269
4799,geo_1630,178.5,230.5,0.9,0.04164825223674139
4800,geo_1630,178.5,230.5,0.95,0.04076598079449579
4801,geo_1630,178.5,230.5,0.99,0.05135921275779667
4802,geo_1631,178.5,234.5,0.9,0.04063545032890068
4803,geo_1631,178.5,234.5,0.95,0.03868664101717087
4804,geo_1631,178.5,234.5,0.99,0.05214423647399051
4805,geo_1632,178.5,238.5,0.9,0.03908793458243864
4806,geo_1632,178.5,238.5,0.95,0.03919077698528683
4807,geo_1632,178.5,238.5,0.99,0.03290220121890389
4808,geo_1633,178.5,246.5,0.9,0.05805965801139744
4809,geo_1633,178.5,246.5,0.95,0.057995091041850445
4810,geo_1633,178.5,246.5,0.99,0.05273276777490742
4811,geo_1634,178.5,242.5,0.9,0.05727451581312089
4812,geo_1634,178.5,242.5,0.95,0.057876484767676706
4813,geo_1634,178.5,242.5,0.99,0.07008073602192326
4814,geo_1635,178.5,250.5,0.9,0.04487987593825567
4815,geo_1635,178.5,250.5,0.95,0.04265250974341557
4816,geo_1635,178.5,250.5,0.99,0.039280045073600056
4817,geo_1636,178.5,254.5,0.9,0.05114201342789984
4818,geo_1636,178.5,254.5,0.95,0.054601996447321666
4819,geo_1636,178.5,254.5,0.99,0.044934104630360634
4820,geo_1637,178.5,258.5,0.9,0.04284077583325384
4821,geo_1637,178.5,258.5,0.95,0.04197370297500015
4822,geo_1637,178.5,258.5,0.99,0.048364790563141836
4823,geo_1638,178.5,262.5,0.9,0.0431080870022166
4824,geo_1638,178.5,262.5,0.95,0.04519244927134933
4825,geo_1638,178.5,262.5,0.99,0.057562416396833266
4826,geo_1639,178.5,270.5,0.9,0.049524506588869276
4827,geo_1639,178.5,270.5,0.95,0.048969283480875495
4828,geo_1639,178.5,270.5,0.99,0.04281150163431949
4829,geo_1640,178.5,266.5,0.9,0.05187989974042427
4830,geo_1640,178.5,266.5,0.95,0.05466418364205529
4831,geo_1640,178.5,266.5,0.99,0.056783468534961815
4832,geo_1641,178.5,274.5,0.9,0.043737621071510135
4833,geo_1641,178.5,274.5,0.95,0.03611503151663191
4834,geo_1641,178.5,274.5,0.99,0.026718645315810526
4835,geo_1642,178.5,278.5,0.9,0.034195414147252495
4836,geo_1642,178.5,278.5,0.95,0.030371583726518315
4837,geo_1642,178.5,278.5,0.99,0.022914247595153446
4838,geo_1643,178.5,282.5,0.9,0.03299259325500937
4839,geo_1643,178.5,282.5,0.95,0.029955223592058523
4840,geo_1643,178.5,282.5,0.99,0.019977998123533947
4841,geo_1644,178.5,286.5,0.9,0.03894195395700632
4842,geo_1644,178.5,286.5,0.95,0.034965716091935634
4843,geo_1644,178.5,286.5,0.99,0.02499495628823764
4844,geo_1645,178.5,290.5,0.9,0.030759780003709415
4845,geo_1645,178.5,290.5,0.95,0.02812744482887757
4846,geo_1645,178.5,290.5,0.99,0.05097316933896036
4847,geo_1646,178.5,294.5,0.9,0.027690944877232084
4848,geo_1646,178.5,294.5,0.95,0.025750644986807326
4849,geo_1646,178.5,294.5,0.99,0.008097106631642096
4850,geo_1647,182.5,54.5,0.9,0.02134887189705719
4851,geo_1647,182.5,54.5,0.95,0.02158205179343201
4852,geo_1647,182.5,54.5,0.99,0.024398931276129132
4853,geo_1648,182.5,62.5,0.9,0.022595807661375523
4854,geo_1648,182.5,62.5,0.95,0.01293591851447114
4855,geo_1648,182.5,62.5,0.99,-0.0023027311865855306
4856,geo_1649,182.5,58.5,0.9,0.018523720900552234
4857,geo_1649,182.5,58.5,0.95,0.025684452972668345
4858,geo_1649,182.5,58.5,0.99,0.04600998067932988
4859,geo_1650,182.5,66.5,0.9,0.013410804584911083
4860,geo_1650,182.5,66.5,0.95,0.008530995910080847
4861,geo_1650,182.5,66.5,0.99,0.01381670852547625
4862,geo_1651,182.5,70.5,0.9,0.02795624199564367
4863,geo_1651,182.5,70.5,0.95,0.02012024454345441
4864,geo_1651,182.5,70.5,0.99,0.021923236677752138
4865,geo_1652,182.5,74.5,0.9,0.03882646837927471
4866,geo_1652,182.5,74.5,0.95,0.036658937471285916
4867,geo_1652,182.5,74.5,0.99,0.028121045661244525
4868,geo_1653,182.5,78.5,0.9,0.02596307223362824
4869,geo_1653,182.5,78.5,0.95,0.019162689285238274
4870,geo_1653,182.5,78.5,0.99,0.0061642349362809115
4871,geo_1654,182.5,86.5,0.9,0.0228994300695296
4872,geo_1654,182.5,86.5,0.95,0.019384544420383117
4873,geo_1654,182.5,86.5,0.99,0.003068167263845417
4874,geo_1655,182.5,82.5,0.9,0.03636050089409121
4875,geo_1655,182.5,82.5,0.95,0.03067670507863338
4876,geo_1655,182.5,82.5,0.99,0.015607261873793202
4877,geo_1656,182.5,90.5,0.9,0.020451741035584267
4878,geo_1656,182.5,90.5,0.95,0.017237779666636584
4879,geo_1656,182.5,90.5,0.99,0.016254718793920396
4880,geo_1657,182.5,94.5,0.9,0.006894871996365763
4881,geo_1657,182.5,94.5,0.95,0.008550698453908758
4882,geo_1657,182.5,94.5,0.99,0.012939451749747716
4883,geo_1658,182.5,98.5,0.9,0.018457845861862172
4884,geo_1658,182.5,98.5,0.95,0.02274152563581633
4885,geo_1658,182.5,98.5,0.99,0.01580323567442351
4886,geo_1659,182.5,102.5,0.9,0.012333883890985761
4887,geo_1659,182.5,102.5,0.95,0.013808748634246658
4888,geo_1659,182.5,102.5,0.99,0.012684129940983169
4889,geo_1660,182.5,106.5,0.9,-0.0021950079106474686
4890,geo_1660,182.5,106.5,0.95,0.005089193341997693
4891,geo_1660,182.5,106.5,0.99,0.018941011364992485
4892,geo_1661,182.5,110.5,0.9,0.005678550576588824
4893,geo_1661,182.5,110.5,0.95,0.005402804217408273
4894,geo_1661,182.5,110.5,0.99,-0.003302356876336697
4895,geo_1662,182.5,114.5,0.9,0.014517896371135776
4896,geo_1662,182.5,114.5,0.95,0.012658226550517428
4897,geo_1662,182.5,114.5,0.99,-0.00809561063344126
4898,geo_1663,182.5,118.5,0.9,0.018290187520127357
4899,geo_1663,182.5,118.5,0.95,0.014935901695039479
4900,geo_1663,182.5,118.5,0.99,0.03398133940125046
4901,geo_1664,182.5,122.5,0.9,0.001146539020898736
4902,geo_1664,182.5,122.5,0.95,0.0016169894861851005
4903,geo_1664,182.5,122.5,0.99,-0.004084943030173545
4904,geo_1665,182.5,126.5,0.9,0.040477174146247574
4905,geo_1665,182.5,126.5,0.95,0.03245985032041284
4906,geo_1665,182.5,126.5,0.99,-0.021887340016876367
4907,geo_1666,182.5,130.5,0.9,0.03187583634470752
4908,geo_1666,182.5,130.5,0.95,0.013163241598664275
4909,geo_1666,182.5,130.5,0.99,-0.06652728513156217
4910,geo_1667,182.5,134.5,0.9,0.00950677296026267
4911,geo_1667,182.5,134.5,0.95,0.0017609194670920696
4912,geo_1667,182.5,134.5,0.99,0.020814231461138144
4913,geo_1668,182.5,138.5,0.9,0.01921183296618238
4914,geo_1668,182.5,138.5,0.95,0.024585944704733596
4915,geo_1668,182.5,138.5,0.99,0.007095357595819585
4916,geo_1669,182.5,142.5,0.9,0.03474307735632023
4917,geo_1669,182.5,142.5,0.95,0.0306682576059689
4918,geo_1669,182.5,142.5,0.99,0.02034627372426645
4919,geo_1670,182.5,146.5,0.9,0.028547371106843404
4920,geo_1670,182.5,146.5,0.95,0.030525949221371945
4921,geo_1670,182.5,146.5,0.99,-0.014661161836727332
4922,geo_1671,182.5,150.5,0.9,0.011799801106467339
4923,geo_1671,182.5,150.5,0.95,0.019020763436637455
4924,geo_1671,182.5,150.5,0.99,0.020414229680908613
4925,geo_1672,182.5,154.5,0.9,0.013708654662745429
4926,geo_1672,182.5,154.5,0.95,0.02141707402251826
4927,geo_1672,182.5,154.5,0.99,0.02349398568883805
4928,geo_1673,182.5,162.5,0.9,0.04090050225018785
4929,geo_1673,182.5,162.5,0.95,0.039647113956058605
4930,geo_1673,182.5,162.5,0.99,0.01986701289415574
4931,geo_1674,182.5,158.5,0.9,0.021930241069216354
4932,geo_1674,182.5,158.5,0.95,0.024140012753512775
4933,geo_1674,182.5,158.5,0.99,0.026747623805956966
4934,geo_1675,182.5,166.5,0.9,0.03734570360293732
4935,geo_1675,182.5,166.5,0.95,0.03409028908633584
4936,geo_1675,182.5,166.5,0.99,0.03920259732126541
4937,geo_1676,182.5,178.5,0.9,0.058219157196254215
4938,geo_1676,182.5,178.5,0.95,0.06346758454725665
4939,geo_1676,182.5,178.5,0.99,0.00924812269620616
4940,geo_1677,182.5,170.5,0.9,0.051151597423457595
4941,geo_1677,182.5,170.5,0.95,0.055737303482402925
4942,geo_1677,182.5,170.5,0.99,0.07004983442324245
4943,geo_1678,182.5,174.5,0.9,0.05495039794282826
4944,geo_1678,182.5,174.5,0.95,0.05578072447539876
4945,geo_1678,182.5,174.5,0.99,0.02839188756214603
4946,geo_1679,182.5,182.5,0.9,0.06093395856553342
4947,geo_1679,182.5,182.5,0.95,0.06449624677489749
4948,geo_1679,182.5,182.5,0.99,0.08104525593787884
4949,geo_1680,182.5,186.5,0.9,0.05749793623745406
4950,geo_1680,182.5,186.5,0.95,0.0628834983644872
4951,geo_1680,182.5,186.5,0.99,0.08170562853492021
4952,geo_1681,182.5,190.5,0.9,0.04405005297244372
4953,geo_1681,182.5,190.5,0.95,0.04145789483569797
4954,geo_1681,182.5,190.5,0.99,0.04349226739391511
4955,geo_1682,182.5,198.5,0.9,0.05397988268741389
4956,geo_1682,182.5,198.5,0.95,0.05583361165918569
4957,geo_1682,182.5,198.5,0.99,0.055031924279901195
4958,geo_1683,182.5,194.5,0.9,0.05082755976437868
4959,geo_1683,182.5,194.5,0.95,0.05073138509139221
4960,geo_1683,182.5,194.5,0.99,0.05906889575442894
4961,geo_1684,182.5,202.5,0.9,0.04949575716661907
4962,geo_1684,182.5,202.5,0.95,0.04962175064211206
4963,geo_1684,182.5,202.5,0.99,0.056676821257081955
4964,geo_1685,182.5,206.5,0.9,0.05028980554910323
4965,geo_1685,182.5,206.5,0.95,0.05114087388003112
4966,geo_1685,182.5,206.5,0.99,0.04520000722717062
4967,geo_1686,182.5,210.5,0.9,0.06806691392923271
4968,geo_1686,182.5,210.5,0.95,0.0718596707311589
4969,geo_1686,182.5,210.5,0.99,0.08528121589483702
4970,geo_1687,182.5,218.5,0.9,0.0687685827348369
4971,geo_1687,182.5,218.5,0.95,0.06687173874044454
4972,geo_1687,182.5,218.5,0.99,0.06320692003440537
4973,geo_1688,182.5,214.5,0.9,0.07043553526007819
4974,geo_1688,182.5,214.5,0.95,0.07069908698919314
4975,geo_1688,182.5,214.5,0.99,0.05784782871823551
4976,geo_1689,182.5,222.5,0.9,0.0685212867038136
4977,geo_1689,182.5,222.5,0.95,0.06862992608103094
4978,geo_1689,182.5,222.5,0.99,0.07370644142797461
4979,geo_1690,182.5,226.5,0.9,0.07176957214061264
4980,geo_1690,182.5,226.5,0.95,0.06947162194743929
4981,geo_1690,182.5,226.5,0.99,0.07247245693502286
4982,geo_1691,182.5,230.5,0.9,0.07478417643673957
4983,geo_1691,182.5,230.5,0.95,0.07409406615423059
4984,geo_1691,182.5,230.5,0.99,0.0731693450454696
4985,geo_1692,182.5,234.5,0.9,0.06593570444115157
4986,geo_1692,182.5,234.5,0.95,0.06688704334292
4987,geo_1692,182.5,234.5,0.99,0.07381640809615303
4988,geo_1693,182.5,238.5,0.9,0.061815850515841264
4989,geo_1693,182.5,238.5,0.95,0.05658522434222914
4990,geo_1693,182.5,238.5,0.99,0.051351527839037174
4991,geo_1694,182.5,242.5,0.9,0.05119919288826467
4992,geo_1694,182.5,242.5,0.95,0.04813941895723971
4993,geo_1694,182.5,242.5,0.99,0.04741193191292496
4994,geo_1695,182.5,254.5,0.9,0.04687017379769365
4995,geo_1695,182.5,254.5,0.95,0.048629663575860224
4996,geo_1695,182.5,254.5,0.99,0.04629935690854259
4997,geo_1696,182.5,246.5,0.9,0.03738222319049347
4998,geo_1696,182.5,246.5,0.95,0.03571919936992525
4999,geo_1696,182.5,246.5,0.99,0.01868740536368261
5000,geo_1697,182.5,250.5,0.9,0.04438890778670425
5001,geo_1697,182.5,250.5,0.95,0.046477737828140714
5002,geo_1697,182.5,250.5,0.99,0.03991638427817427
5003,geo_1698,182.5,258.5,0.9,0.044208349388716865
5004,geo_1698,182.5,258.5,0.95,0.04441263713558073
5005,geo_1698,182.5,258.5,0.99,0.043668430108782685
5006,geo_1699,182.5,262.5,0.9,0.04717314406332184
5007,geo_1699,182.5,262.5,0.95,0.04336968057100602
5008,geo_1699,182.5,262.5,0.99,0.022868776728454172
5009,geo_1700,182.5,266.5,0.9,0.042315098401601824
5010,geo_1700,182.5,266.5,0.95,0.04088757457380599
5011,geo_1700,182.5,266.5,0.99,0.04589548605181254
5012,geo_1701,182.5,274.5,0.9,0.0465752084654158
5013,geo_1701,182.5,274.5,0.95,0.04346966084440543
5014,geo_1701,182.5,274.5,0.99,0.04105804624379321
5015,geo_1702,182.5,270.5,0.9,0.04689950982567478
5016,geo_1702,182.5,270.5,0.95,0.041795645818052285
5017,geo_1702,182.5,270.5,0.99,0.03593908929667494
5018,geo_1703,182.5,278.5,0.9,0.04467651677219938
5019,geo_1703,182.5,278.5,0.95,0.039170635495463076
5020,geo_1703,182.5,278.5,0.99,0.036526774615051286
5021,geo_1704,182.5,282.5,0.9,0.0383734879153408
5022,geo_1704,182.5,282.5,0.95,0.03286121862814663
5023,geo_1704,182.5,282.5,0.99,0.016511128889372638
5024,geo_1705,182.5,286.5,0.9,0.037457157979780546
5025,geo_1705,182.5,286.5,0.95,0.03643444906445594
5026,geo_1705,182.5,286.5,0.99,0.034715403775435
5027,geo_1706,182.5,290.5,0.9,0.04891623305114506
5028,geo_1706,182.5,290.5,0.95,0.04700082088898514
5029,geo_1706,182.5,290.5,0.99,0.03306242735800382
5030,geo_1707,182.5,294.5,0.9,0.04661851397073894
5031,geo_1707,182.5,294.5,0.95,0.04651467935401063
5032,geo_1707,182.5,294.5,0.99,0.03662530028807063
5033,geo_1708,186.5,58.5,0.9,0.024929518368156843
5034,geo_1708,186.5,58.5,0.95,0.030945469203217953
5035,geo_1708,186.5,58.5,0.99,0.04887214624433503
5036,geo_1709,186.5,54.5,0.9,0.04310352241829478
5037,geo_1709,186.5,54.5,0.95,0.04702214338422604
5038,geo_1709,186.5,54.5,0.99,0.06074671069264452
5039,geo_1710,186.5,62.5,0.9,0.04888627078440213
5040,geo_1710,186.5,62.5,0.95,0.045528821674127404
5041,geo_1710,186.5,62.5,0.99,0.04713391151624946
5042,geo_1711,186.5,66.5,0.9,0.057059580908059924
5043,geo_1711,186.5,66.5,0.95,0.052393654021255696
5044,geo_1711,186.5,66.5,0.99,0.060536956425193515
5045,geo_1712,186.5,74.5,0.9,0.06549152274885564
5046,geo_1712,186.5,74.5,0.95,0.06367355974344276
5047,geo_1712,186.5,74.5,0.99,0.08644704789782764
5048,geo_1713,186.5,70.5,0.9,0.07291332309564964
5049,geo_1713,186.5,70.5,0.95,0.06785978039565313
5050,geo_1713,186.5,70.5,0.99,0.06924321548524406
5051,geo_1714,186.5,78.5,0.9,0.04179539450774315
5052,geo_1714,186.5,78.5,0.95,0.03579539842084137
5053,geo_1714,186.5,78.5,0.99,0.03311691296754227
5054,geo_1715,186.5,82.5,0.9,0.04659310604827694
5055,geo_1715,186.5,82.5,0.95,0.04415243981101918
5056,geo_1715,186.5,82.5,0.99,0.034173300553171165
5057,geo_1716,186.5,86.5,0.9,0.08479165394426996
5058,geo_1716,186.5,86.5,0.95,0.08695713084374798
5059,geo_1716,186.5,86.5,0.99,0.10210222039347211
5060,geo_1717,186.5,90.5,0.9,0.03247224487310721
5061,geo_1717,186.5,90.5,0.95,0.029143915353097145
5062,geo_1717,186.5,90.5,0.99,0.03431159523396971
5063,geo_1718,186.5,98.5,0.9,0.001853478880255451
5064,geo_1718,186.5,98.5,0.95,0.0018721331931301013
5065,geo_1718,186.5,98.5,0.99,0.0003092646214130079
5066,geo_1719,186.5,94.5,0.9,0.010142929320627898
5067,geo_1719,186.5,94.5,0.95,0.010550156130175094
5068,geo_1719,186.5,94.5,0.99,0.01693897174468819
5069,geo_1720,186.5,106.5,0.9,0.032191185833534516
5070,geo_1720,186.5,106.5,0.95,0.03864715853461089
5071,geo_1720,186.5,106.5,0.99,0.053738251095589384
5072,geo_1721,186.5,102.5,0.9,0.03123122125537333
5073,geo_1721,186.5,102.5,0.95,0.03323958529462456
5074,geo_1721,186.5,102.5,0.99,0.0349629634634114
5075,geo_1722,186.5,110.5,0.9,0.012890745037898258
5076,geo_1722,186.5,110.5,0.95,0.016530999469797206
5077,geo_1722,186.5,110.5,0.99,0.04543310997307679
5078,geo_1723,186.5,114.5,0.9,0.025256821290349896
5079,geo_1723,186.5,114.5,0.95,0.02810348193686134
5080,geo_1723,186.5,114.5,0.99,0.03430078413351395
5081,geo_1724,186.5,118.5,0.9,0.024894790378690867
5082,geo_1724,186.5,118.5,0.95,0.028259743530171338
5083,geo_1724,186.5,118.5,0.99,0.03321509634818931
5084,geo_1725,186.5,122.5,0.9,0.021892238343436933
5085,geo_1725,186.5,122.5,0.95,0.02634867990482465
5086,geo_1725,186.5,122.5,0.99,0.03930571619729237
5087,geo_1726,186.5,130.5,0.9,0.01594374312598413
5088,geo_1726,186.5,130.5,0.95,0.005343191649935625
5089,geo_1726,186.5,130.5,0.99,-0.016448044863467348
5090,geo_1727,186.5,126.5,0.9,0.03886103410030439
5091,geo_1727,186.5,126.5,0.95,0.03528846949383233
5092,geo_1727,186.5,126.5,0.99,0.024805712049355846
5093,geo_1728,186.5,134.5,0.9,0.018310557787459318
5094,geo_1728,186.5,134.5,0.95,0.022783378635741838
5095,geo_1728,186.5,134.5,0.99,0.02048081846506257
5096,geo_1729,186.5,138.5,0.9,0.03751606801076763
5097,geo_1729,186.5,138.5,0.95,0.02920231585936829
5098,geo_1729,186.5,138.5,0.99,-0.021732342549282906
5099,geo_1730,186.5,142.5,0.9,0.037962472912152094
5100,geo_1730,186.5,142.5,0.95,0.040690832341109304
5101,geo_1730,186.5,142.5,0.99,0.04900141358306542
5102,geo_1731,186.5,146.5,0.9,0.047821201131515514
5103,geo_1731,186.5,146.5,0.95,0.04084222002065519
5104,geo_1731,186.5,146.5,0.99,0.03906021618744389
5105,geo_1732,186.5,150.5,0.9,0.06819967905741381
5106,geo_1732,186.5,150.5,0.95,0.06978157022836773
5107,geo_1732,186.5,150.5,0.99,0.07267936783124024
5108,geo_1733,186.5,154.5,0.9,0.06271832662458257
5109,geo_1733,186.5,154.5,0.95,0.06013926622459924
5110,geo_1733,186.5,154.5,0.99,0.05092924049756163
5111,geo_1734,186.5,158.5,0.9,0.06117230558348835
5112,geo_1734,186.5,158.5,0.95,0.06206833269214508
5113,geo_1734,186.5,158.5,0.99,0.05575736748377319
5114,geo_1735,186.5,162.5,0.9,0.050185012840510516
5115,geo_1735,186.5,162.5,0.95,0.043741512323422375
5116,geo_1735,186.5,162.5,0.99,0.011930569572562316
5117,geo_1736,186.5,166.5,0.9,0.05350286199665523
5118,geo_1736,186.5,166.5,0.95,0.04679234748778307
5119,geo_1736,186.5,166.5,0.99,0.03473730234652781
5120,geo_1737,186.5,174.5,0.9,0.060393341952153096
5121,geo_1737,186.5,174.5,0.95,0.056698142550831526
5122,geo_1737,186.5,174.5,0.99,0.06142863283009686
5123,geo_1738,186.5,170.5,0.9,0.054303744436458856
5124,geo_1738,186.5,170.5,0.95,0.04457132694556157
5125,geo_1738,186.5,170.5,0.99,0.030850605356102456
5126,geo_1739,186.5,178.5,0.9,0.06548558694386411
5127,geo_1739,186.5,178.5,0.95,0.06516075406895219
5128,geo_1739,186.5,178.5,0.99,0.05174580945454371
5129,geo_1740,186.5,182.5,0.9,0.06213983967752421
5130,geo_1740,186.5,182.5,0.95,0.06207663548463757
5131,geo_1740,186.5,182.5,0.99,0.07137903183013486
5132,geo_1741,186.5,186.5,0.9,0.05553077065208
5133,geo_1741,186.5,186.5,0.95,0.05407925006695947
5134,geo_1741,186.5,186.5,0.99,0.07722085607519505
5135,geo_1742,186.5,190.5,0.9,0.05258857410865099
5136,geo_1742,186.5,190.5,0.95,0.05617144352798598
5137,geo_1742,186.5,190.5,0.99,0.06315538009974228
5138,geo_1743,186.5,194.5,0.9,0.029522101569619125
5139,geo_1743,186.5,194.5,0.95,0.030345947704811263
5140,geo_1743,186.5,194.5,0.99,0.03912674036127512
5141,geo_1744,186.5,198.5,0.9,0.05569782725498545
5142,geo_1744,186.5,198.5,0.95,0.059573846639635775
5143,geo_1744,186.5,198.5,0.99,0.05871159580918291
5144,geo_1745,186.5,202.5,0.9,0.07063655901758167
